,EVENT_ID,GAME_ID,PITCH_SEQ_TX,PIT_ID,INN_CT,RBI_CT,PA_BALL_CT,BAT_DEST_ID,EVENT_OUTS_CT,HOME_SCORE_CT,AWAY_SCORE_CT,BAT_HOME_ID,PIT_COUNT,SCORE_DIFF,TEAM_WINS
8892,44,ANA200507050,BX,bakes002,5,0,1,0,2,2,1,1,86,-1,False
8893,60,ANA200507060,11FFFX,byrdp001,7,0,0,2,0,3,5,0,103,-2,False
8894,66,ANA200507060,B*BX,santj003,7,3,2,4,0,3,5,1,93,2,False
8895,49,ANA200507070,BBX,colob001,6,0,2,0,1,1,7,0,89,-6,False
8896,44,ANA200507080,X,washj001,6,0,0,1,0,0,2,0,107,-2,False
8897,62,ANA200507080,BSX,moyej001,7,1,1,4,0,3,7,1,95,4,True
8898,55,ANA200507090,BCFC,lackj001,7,0,1,0,1,1,5,0,112,-4,False
8899,59,ANA200507090,.*BX,franr001,7,0,1,1,1,1,5,1,115,4,True
8900,33,ANA200507100,LBX,sante001,4,2,1,4,0,3,3,0,75,0,False
8901,55,ANA200507100,CBCX,mechg001,6,0,1,0,1,4,7,1,95,3,True
8902,57,ANA200507180,CBBX,sante001,7,0,2,0,1,5,2,0,92,3,True
8903,53,ANA200507180,BX,saark001,6,2,1,2,0,3,2,1,74,-1,False
8904,53,ANA200507190,X,washj001,7,0,0,0,1,0,3,0,100,-3,False
8905,75,ANA200507190,>C.BFX,hardr001,9,1,1,1,0,0,3,1,116,3,True
8906,46,ANA200507200,BBCCBX,byrdp001,6,0,3,0,1,0,3,0,98,-3,False
8907,59,ANA200507200,FC>B.T,zitob001,7,0,1,0,1,0,3,1,119,3,True
8908,52,ANA200507210,BFSX,colob001,7,0,1,0,1,2,5,0,83,-3,True
8909,47,ANA200507210,BCFX,johnr005,6,0,1,0,1,2,3,1,85,1,False
8910,52,ANA200507220,BBBX,lackj001,6,0,3,0,1,5,3,0,104,2,True
8911,60,ANA200507220,CBX,leita001,6,0,1,0,1,6,3,1,108,-3,False
8912,51,ANA200507230,CBBCX,sante001,5,0,2,0,1,8,4,0,92,4,True
8913,40,ANA200507230,FX,browk001,4,1,0,2,0,4,3,1,73,-1,False
8914,61,ANA200507240,BCBX,washj001,8,0,2,1,0,1,3,0,108,-2,False
8915,56,ANA200507240,FBBSX,mussm001,7,0,2,1,0,1,3,1,103,2,True
8916,62,ANA200508020,BX,colob001,7,0,1,0,1,8,1,0,109,7,True
8917,54,ANA200508020,BX,ponss001,6,2,1,2,0,6,1,1,98,-5,False
8918,66,ANA200508030,BBBCB,lackj001,7,0,4,1,0,8,3,0,110,5,True
8919,48,ANA200508030,1SBB1BB,bedae001,5,0,4,1,0,5,2,1,95,-3,False
8920,56,ANA200508040,BX,sante001,7,0,1,0,1,1,4,0,111,-3,False
8921,42,ANA200508040,CF*BC,loper001,5,0,1,0,1,1,4,1,92,3,True
8922,51,ANA200508050,FX,byrdp001,6,0,0,0,1,3,3,0,100,0,False
8923,62,ANA200508050,BX,waecd001,7,0,1,0,1,5,3,1,97,-2,False
8924,33,ANA200508060,CBB+3*BX,bootc001,4,1,3,2,0,1,4,0,78,-3,False
8925,54,ANA200508060,SX,hendm001,6,0,0,1,0,3,6,1,65,3,True
8926,62,ANA200508070,SBSS,colob001,7,0,1,0,1,7,2,0,97,5,True
8927,32,ANA200508070,FBFFX,mccls002,3,0,1,1,0,6,0,1,68,-6,False
8928,56,ANA200508150,BFX,sante001,7,1,1,1,0,3,1,0,104,2,False
8929,53,ANA200508150,11B>C.*BX,chacg001,6,0,2,0,1,3,1,1,100,-2,False
8930,57,ANA200508160,BBFBC>F1B,saunj001,8,0,4,1,0,3,2,0,88,1,False
8931,53,ANA200508160,C1BBFB>F*B,downs001,7,0,4,1,0,3,2,1,91,-1,False
8932,46,ANA200508170,BFCS,washj001,6,0,1,0,1,1,3,0,97,-2,False
8933,57,ANA200508170,CX,towej001,7,0,0,1,0,1,3,1,79,2,True
8934,61,ANA200508180,FX,colob001,7,0,0,0,1,8,3,0,102,5,True
8935,43,ANA200508180,CX,waket001,5,1,0,1,0,3,0,1,96,-3,False
8936,54,ANA200508190,SFFBS,lackj001,6,0,1,0,1,1,3,0,123,-2,False
8937,65,ANA200508190,BCFFX,clemm001,7,0,1,0,1,1,3,1,101,2,False
8938,64,ANA200508200,FBBCX,sante001,8,0,2,1,0,4,0,0,106,4,True
8939,46,ANA200508200,FBFBS,arrob001,6,0,2,0,1,2,0,1,114,-2,False
8940,59,ANA200508210,X,byrdp001,8,0,0,1,0,0,3,0,103,-3,False
8941,46,ANA200508210,F1CX,papej001,6,0,0,1,0,0,0,1,99,0,False
8942,63,ANA200508300,.LX,colob001,10,0,0,0,1,1,1,0,103,0,False
8943,61,ANA200508300,CBBFFS,zitob001,9,0,2,0,1,1,1,1,109,0,False
8944,52,ANA200508310,BBCFX,lackj001,7,0,2,0,1,2,0,0,102,2,True
8945,69,ANA200509010,CBFFBFX,sante001,9,0,2,1,0,3,0,0,106,3,True
8946,47,ANA200509010,BCBX,kennj001,6,0,2,0,1,2,0,1,100,-2,False
8947,65,ANA200509020,CCX,byrdp001,8,0,0,0,1,4,1,0,92,3,True
8948,59,ANA200509020,X,moyej001,7,0,0,1,0,4,1,1,94,-3,False
8949,54,ANA200509030,X,washj001,7,0,0,0,1,2,1,0,98,1,False
8950,56,ANA200509030,1X,franr001,7,0,0,0,1,2,1,1,98,-1,False
8951,45,ANA200509040,X,colob001,6,0,0,3,0,5,1,0,66,4,True
8952,28,ANA200509040,C*BBCFFFBX,harrj001,3,0,3,0,1,5,0,1,62,-5,False
8953,42,ANA200509150,FX,colob001,5,0,0,0,1,3,8,0,76,-5,False
8954,56,ANA200509150,C*BBCX,marom001,6,0,2,1,1,6,8,1,91,2,True
8955,57,ANA200509160,1X,lackj001,7,0,0,0,1,4,6,0,93,-2,False
8956,53,ANA200509160,X,johnj007,6,0,0,0,1,4,6,1,95,2,False
8957,55,ANA200509170,BSSBFS,sante001,8,0,2,0,1,0,1,0,101,-1,True
8958,6,ANA200509170,F1BB+1SS,color001,1,0,2,0,1,0,0,1,9,0,False
8959,58,ANA200509180,1>S.BBSX,byrdp001,7,0,2,0,1,5,1,0,99,4,True
8960,45,ANA200509180,BFB11BF1>B,gintm001,5,0,4,1,0,4,1,1,62,-3,False
8961,52,ANA200509200,X,colob001,7,0,0,0,1,2,1,0,84,1,True
8962,55,ANA200509200,X,domij001,7,0,0,0,1,2,1,1,105,-1,False
8963,48,ANA200509210,BTBF*B>F>B,lackj001,6,0,4,1,0,2,4,0,108,-2,False
8964,31,ANA200509210,BCX,loe-k001,4,0,1,0,1,1,2,1,52,1,False
8965,48,ANA200509220,BCSC,sante001,6,0,1,0,1,3,3,0,98,0,True
8966,44,ANA200509220,BFF1>X,younc003,5,0,1,0,1,3,3,1,70,0,False
8967,42,ANA200509230,FX,byrdp001,5,0,0,1,0,3,5,0,84,-2,False
8968,61,ANA200509230,BX,fossc001,7,0,1,1,0,4,5,1,96,1,False
8969,46,ANA200509240,X,washj001,6,0,0,0,1,5,2,0,80,3,True
8970,51,ANA200509240,BBX,waecd001,6,0,2,0,1,6,2,1,81,-4,False
8971,43,ANA200509250,CSX,colob001,5,0,0,0,1,2,6,0,78,-4,False
8972,73,ANA200509250,CFBFX,hendm001,8,0,1,0,1,4,8,1,108,4,True
8973,51,BAL200504040,BCFX,loper001,6,0,1,0,1,4,0,0,99,4,True
8974,54,BAL200504040,X,zitob001,6,0,0,0,1,4,0,1,100,-4,False
8975,31,BAL200504060,1BBCBX,cabrd001,4,0,3,0,1,0,5,0,80,-5,False
8976,54,BAL200504060,BX,saark001,6,0,1,0,1,0,5,1,78,5,True
8977,53,BAL200504070,CBSBC,bedae001,7,0,2,0,1,1,1,0,102,0,False
8978,50,BAL200504070,BCSFX,hared001,6,0,1,0,1,1,1,1,103,0,False
8979,48,BAL200504150,FX,pavac001,6,1,0,1,0,4,1,1,92,-3,False
8980,62,BAL200504160,X,loper001,7,1,0,2,0,2,3,0,114,-1,False
8981,55,BAL200504160,SX,mussm001,6,0,0,1,0,1,3,1,106,2,False
8982,53,BAL200504170,BFC>X,cabrd001,6,0,1,0,1,6,3,0,97,3,True
8983,57,BAL200504170,CBCC,browk001,6,0,1,0,1,6,3,1,83,-3,False
8984,40,BAL200504180,S*B>FBX,bedae001,5,0,2,0,1,2,7,0,85,-5,False
8985,63,BAL200504180,CFX,johnj007,7,0,0,0,1,2,12,1,80,10,True
8986,57,BAL200504190,SCS,ponss001,6,0,0,0,1,8,4,0,97,4,True
8987,36,BAL200504190,BBBB,roben001,4,0,4,1,0,5,0,1,69,-5,False
8988,50,BAL200504200,CCBFFX,chenb001,7,0,1,2,0,0,4,0,108,-4,False
8989,67,BAL200504200,FFBX,welld001,8,0,1,0,1,0,8,1,105,8,True
8990,57,BAL200504210,BX,loper001,8,0,1,0,1,0,1,0,108,-1,False
8991,62,BAL200504210,BBSX,clemm001,8,0,2,0,1,0,1,1,106,1,True
8992,61,BAL200504290,BX,bedae001,8,0,1,0,1,5,0,0,109,5,True
8993,54,BAL200504290,FBBFFF1B>F>F>X,nomoh001,7,0,3,1,0,5,0,1,104,-5,False
8994,59,BAL200504300,H,ponss001,7,0,1,1,0,2,4,0,100,-2,False
8995,50,BAL200504300,CBF>FX,hendm001,5,0,1,0,1,2,4,1,80,2,False
8996,61,BAL200505010,.X,chenb001,7,1,0,4,0,5,2,0,99,3,True
8997,60,BAL200505010,X,brazd001,6,0,0,0,1,5,2,1,117,-3,False
8998,57,BAL200505020,X,loper001,7,0,0,0,1,2,2,0,99,0,False
8999,69,BAL200505020,1B11BBB,chacg001,8,0,4,1,0,2,2,1,103,0,False
9000,54,BAL200505030,CP>X,cabrd001,8,0,1,0,2,0,1,0,118,-1,False
9001,57,BAL200505030,.1X,towej001,8,0,0,0,2,0,1,1,94,1,True
9002,58,BAL200505040,FBSS,bedae001,8,0,1,0,1,0,1,0,123,-1,True
9003,64,BAL200505040,.BX,hallr001,8,3,1,4,0,2,1,1,114,-1,False
9004,62,BAL200505060,BSBX,ponss001,8,0,2,0,1,3,1,0,105,2,True
9005,37,BAL200505060,BBBB,bautd002,4,0,4,1,0,3,1,1,72,-2,False
9006,54,BAL200505070,X,chenb001,7,0,0,0,1,5,2,0,98,3,True
9007,50,BAL200505070,1BX,limaj001,6,1,1,2,0,4,2,1,98,-2,False
9008,40,BAL200505080,BT1FBX,loper001,5,2,2,4,0,1,6,0,76,-5,False
9009,15,BAL200505080,BFF1BFB1>X,andeb002,2,0,3,0,1,1,0,1,31,-1,False
9010,59,BAL200505090,BCX,cabrd001,8,0,1,0,1,3,0,0,107,3,True
9011,56,BAL200505090,BX,silvc001,7,0,1,0,1,3,0,1,95,-3,False
9012,54,BAL200505100,BSCBFC,bedae001,7,0,2,0,1,4,3,0,98,1,False
9013,48,BAL200505100,FCBFS,radkb001,6,0,1,0,1,4,2,1,85,-2,False
9014,62,BAL200505110,BBCX,ponss001,8,0,2,0,1,4,4,0,92,0,True
9015,53,BAL200505110,S+1CX,santj003,6,0,0,0,1,4,4,1,94,0,False
9016,37,BAL200505200,BBCSB>X,cabrd001,4,1,3,2,0,2,6,0,82,-4,False
9017,57,BAL200505200,CCFT,wolfr001,6,0,0,0,1,2,7,1,107,5,True
9018,56,BAL200505210,CFX,bedae001,7,0,0,0,1,4,0,0,113,4,True
9019,50,BAL200505210,BBBCFX,padiv001,6,0,3,0,1,4,0,1,87,-4,False
9020,55,BAL200505220,BFFBS,ponss001,7,0,2,0,1,2,4,0,102,-2,False
9021,60,BAL200505240,BCBB11X,chenb001,7,0,3,0,1,1,2,0,118,-1,False
9022,53,BAL200505240,*BSBX,pinej001,6,0,2,1,0,1,2,1,110,1,False
9023,52,BAL200505250,BBX,loper001,8,0,2,0,1,3,1,0,79,2,True
9024,52,BAL200505260,CSFX,cabrd001,7,0,0,0,1,3,1,0,102,2,True
9025,55,BAL200505260,BFFC,franr001,7,0,1,0,1,3,1,1,87,-2,False
9026,58,BAL200505270,CX,ponss001,8,0,0,0,1,1,4,0,115,-3,False
9027,62,BAL200505270,BBCSX,roben001,8,0,2,1,1,1,4,1,88,3,True
9028,40,BAL200505280,BFX,pennh001,5,1,1,2,0,2,2,0,103,0,False
9029,67,BAL200505280,CBX,johnj007,8,0,1,0,1,3,5,1,102,2,True
9030,60,BAL200505290,BBFBFB,chenb001,7,0,4,1,0,6,2,0,100,4,False
9031,41,BAL200505290,LBFFX,ledew001,5,2,1,3,0,1,1,1,84,0,False
9032,57,BAL200506130,BB.S*BX,pennh001,6,0,3,0,1,7,4,0,89,3,True
9033,41,BAL200506130,F1B1BX,backb001,4,0,2,1,0,7,2,1,76,-5,False
9034,53,BAL200506140,FX,chenb001,7,0,0,0,1,3,0,0,114,3,True
9035,70,BAL200506140,CBBBX,petta001,8,2,3,1,0,4,1,1,112,-3,False
9036,62,BAL200506150,BCFBX,loper001,8,0,2,0,1,5,1,0,105,4,True
9037,47,BAL200506150,BBCX,rodrw002,6,0,2,0,2,4,1,1,93,-3,False
9038,63,BAL200506170,IIII,cabrd001,8,0,4,1,0,0,2,0,115,-2,False
9039,59,BAL200506170,BBX,jennj001,7,0,2,0,1,0,1,1,114,1,True
9040,59,BAL200506180,CX,ponss001,7,0,0,0,1,7,2,0,104,5,True
9041,34,BAL200506180,X,kim-b001,4,2,0,1,0,4,0,1,65,-4,False
9042,54,BAL200506190,C1BBBS>F>F>B,pennh001,7,0,4,1,0,3,2,0,95,1,True
9043,50,BAL200506190,CX,franj003,6,0,0,0,1,3,2,1,102,-1,False
9044,52,BAL200506270,.B*BBCS>F>B,cabrd001,6,0,4,1,0,4,2,0,109,2,False
9045,58,BAL200506270,B1X,pavac001,6,0,1,0,2,4,4,1,90,0,False
9046,59,BAL200506280,CX,ponss001,8,0,0,0,1,3,4,0,111,-1,False
9047,56,BAL200506280,.BX,wangc001,7,0,1,0,1,3,4,1,81,1,False
9048,36,BAL200506300,CFFFBX,pennh001,4,1,1,1,0,2,4,0,79,-2,False
9049,67,BAL200506300,X,westj001,7,0,0,0,1,3,9,1,94,6,True
9050,55,BAL200507010,BCX,loper001,7,0,1,0,1,1,3,0,74,-2,False
9051,64,BAL200507010,BBBB,sabac001,8,0,4,1,0,1,3,1,104,2,True
9052,58,BAL200507020,CSBFBS,cabrd001,7,0,2,0,1,4,0,0,107,4,True
9053,53,BAL200507020,C1SB*B.X,millk004,6,0,2,0,1,4,0,1,112,-4,False
9054,16,BAL200507030,1BCBBF>F1>B,ponss001,2,0,4,1,0,0,6,0,51,-6,False
9055,62,BAL200507030,CBSX,lee-c003,7,2,1,2,0,2,9,1,95,7,True
9056,41,BAL200507070,BB+2,cabrd001,5,0,2,0,1,2,1,0,112,1,True
9057,54,BAL200507080,B*BBCB,ponss001,6,0,4,1,0,1,3,0,106,-2,False
9058,78,BAL200507080,CBBBX,arrob001,8,1,3,4,0,1,7,1,109,6,True
9059,63,BAL200507090,BFFX,chenb001,8,0,1,1,0,6,1,0,104,5,True
9060,52,BAL200507090,BBBSCX,millw001,6,0,3,0,1,4,1,1,104,-3,False
9061,56,BAL200507100,CX,loper001,8,0,0,0,1,4,1,0,92,3,True
9062,53,BAL200507100,CFS,waket001,7,0,0,0,1,4,1,1,88,-3,False
9063,47,BAL200507250,BFBFS,cabrd001,5,0,2,0,1,0,3,0,108,-3,False
9064,50,BAL200507250,X,benoj001,5,0,0,0,1,0,3,1,92,3,True
9065,53,BAL200507260,BC*BX,loper001,7,1,2,2,0,4,1,0,102,3,False
9066,59,BAL200507260,SBX,rogek001,7,0,1,0,1,4,3,1,100,-1,False
9067,38,BAL200507270,CCBBS,chenb001,4,0,2,0,1,5,5,0,71,0,False
9068,42,BAL200507270,1B>C,younc003,4,0,1,0,1,5,5,1,89,0,False
9069,16,BAL200507280,CCX,ponss001,3,0,0,1,0,0,0,0,28,0,False
9070,66,BAL200507280,BBBCB,rodrr005,8,0,4,1,0,1,1,1,88,0,False
9071,44,BAL200507290,CSFX,bedae001,5,0,0,0,1,1,4,0,116,-3,False
9072,55,BAL200507290,BFBX,herno001,6,0,2,0,1,2,4,1,97,2,True
9073,11,BAL200507300,CX,cabrd001,2,0,0,1,0,0,1,0,31,-1,False
9074,53,BAL200507300,BBX,contj002,6,0,2,0,1,6,4,1,106,-2,False
9075,23,BAL200507310,CSX,loper001,2,1,0,1,0,1,7,0,66,-6,False
9076,73,BAL200507310,CBBX,garcf002,7,0,2,0,1,4,9,1,110,5,True
9077,55,BAL200508010,X,cabrd001,7,0,0,0,1,1,2,0,114,-1,False
9078,52,BAL200508010,H,buehm001,6,0,1,1,0,1,2,1,84,1,True
9079,56,BAL200508090,BCX,bedae001,7,0,1,0,1,2,2,0,108,0,True
9080,58,BAL200508090,1X,kazms001,7,0,0,0,1,2,2,1,110,0,False
9081,77,BAL200508100,BX,loper001,9,1,1,2,0,9,4,0,116,5,True
9082,44,BAL200508100,BBX,fossc001,5,1,2,1,0,8,3,1,84,-5,False
9083,52,BAL200508110,CCX,chenb001,7,0,0,0,1,4,2,0,74,2,True
9084,49,BAL200508110,CBF>B.F>X,waecd001,6,0,2,0,1,4,2,1,102,-2,False
9085,38,BAL200508120,BX,cabrd001,5,1,1,4,0,0,4,0,73,-4,False
9086,38,BAL200508130,CBX,mainj001,5,0,1,0,1,1,0,0,94,1,True
9087,50,BAL200508140,BBX,bedae001,5,0,2,0,1,4,3,0,101,1,False
9088,41,BAL200508140,BBBCX,mcgod001,4,0,3,1,0,3,2,1,74,-1,False
9089,18,BAL200508230,SFBX,duboe001,2,0,1,0,1,0,3,0,56,-3,False
9090,61,BAL200508230,FFFBX,washj001,7,0,1,1,0,1,5,1,89,4,True
9091,47,BAL200508240,BCBFX,bedae001,6,0,2,0,1,0,3,0,100,-3,False
9092,71,BAL200508240,TX,colob001,9,1,0,0,1,0,3,1,102,3,True
9093,52,BAL200508250,1F1*BCBX,loper001,7,0,2,0,1,2,0,0,112,2,True
9094,63,BAL200508260,B1BBCX,chenb001,8,2,3,4,0,1,2,0,93,-1,False
9095,51,BAL200508260,BCBSFBX,blanj001,6,0,3,0,1,0,2,1,97,2,True
9096,21,BAL200508270,CCB*B1FF*BB,duboe001,3,0,4,1,0,0,4,0,46,-4,False
9097,52,BAL200508270,BX,kennj001,5,0,1,0,1,1,10,1,68,9,True
9098,36,BAL200508280,BBBB,mainj001,5,1,4,1,0,0,2,0,91,-2,False
9099,67,BAL200508280,CX,hared001,7,0,0,0,1,2,9,1,97,7,True
9100,49,BAL200508290,CBCBC,bedae001,6,0,2,0,1,3,5,0,107,-2,False
9101,42,BAL200508290,CFX,saark001,5,1,0,1,0,2,2,1,86,0,False
9102,44,BAL200509050,BCX,chenb001,6,0,1,0,1,0,2,0,102,-2,False
9103,56,BAL200509050,.BX,chacg001,7,0,1,0,1,0,2,1,86,2,True
9104,54,BAL200509060,BCFBC,cabrd001,7,0,2,0,1,4,0,0,106,4,True
9105,26,BAL200509060,CFBBX,lillt001,3,1,2,1,0,2,0,1,58,-2,False
9106,41,BAL200509070,FBSFS,mainj001,5,0,1,0,1,2,3,0,85,-1,False
9107,46,BAL200509070,BBBFB,downs001,5,0,4,1,0,4,3,1,81,-1,False
9108,50,BAL200509160,BFFFB1X,loper001,6,0,2,0,2,1,4,0,105,-3,False
9109,53,BAL200509160,CBSBS,kazms001,6,0,2,0,1,1,4,1,96,3,True
9110,57,BAL200509170,SS1>B.S,chenb001,7,0,1,0,1,1,1,0,101,0,False
9111,52,BAL200509170,BCBFFX,fossc001,6,0,2,0,1,1,1,1,117,0,False
9112,48,BAL200509180,CX,cabrd001,6,0,0,0,1,1,4,0,108,-3,False
9113,55,BAL200509180,CBX,waecd001,6,0,1,0,1,4,4,1,74,0,False
9114,52,BAL200509230,BBCFFFBB,cabrd001,6,0,4,1,0,3,4,0,100,-1,False
9115,70,BAL200509230,BCBBCB,arrob001,8,0,4,1,0,3,6,1,101,3,True
9116,53,BAL200509240,CX,bedae001,7,0,0,1,0,0,2,0,116,-2,False
9117,50,BAL200509240,CBFBX,clemm001,6,0,2,0,1,0,2,1,111,2,False
9118,31,BAL200509250,C1BFBB>B,mainj001,4,0,4,1,0,2,5,0,65,-3,False
9119,64,BAL200509250,FCFFBFX,welld001,7,0,1,0,1,2,9,1,97,7,True
9120,35,BAL200509260,CX,loper001,4,0,0,0,1,0,6,0,88,-6,False
9121,65,BAL200509260,CX,johnr005,6,0,0,0,1,0,11,1,89,11,True
9122,40,BAL200509270,CBCX,chenb001,4,0,1,0,1,5,7,0,93,-2,False
9123,24,BAL200509270,BFFX,mussm001,2,0,1,1,0,5,1,1,46,-4,False
9124,50,BAL200509280,H,cabrd001,7,0,1,1,0,1,1,0,92,0,False
9125,57,BAL200509280,C1B1>S.X,chacs001,7,0,1,2,0,1,2,1,95,1,True
9126,18,BAL200509290,BX,bedae001,2,1,1,1,1,0,4,0,68,-4,False
9127,67,BAL200509290,BBBB,smala001,7,0,4,1,0,2,8,1,102,6,True
9128,59,BOS200504110,*BBBCC>X,waket001,7,0,3,0,1,7,1,0,116,6,True
9129,48,BOS200504110,X,mussm001,5,0,0,0,2,7,1,1,94,-6,False
9130,52,BOS200504130,FBX,schic002,6,1,1,4,0,2,4,0,105,-2,False
9131,47,BOS200504130,BBFX,wrigj002,5,0,2,0,1,2,2,1,93,0,True
9132,51,BOS200504140,CBX,arrob001,6,0,1,1,0,5,5,0,101,0,False
9133,62,BOS200504140,11X,johnr005,7,0,0,0,2,5,5,1,103,0,False
9134,59,BOS200504150,CCX,welld001,7,0,0,0,1,8,0,0,93,8,True
9135,28,BOS200504150,B*B.X,nomoh001,3,0,2,1,0,8,0,1,72,-8,False
9136,63,BOS200504160,B.BFCX,clemm001,7,0,2,0,1,6,1,0,104,5,True
9137,42,BOS200504160,BBBCB,brazd001,4,0,4,1,0,6,1,1,87,-5,False
9138,50,BOS200504170,BCSBFFX,waket001,6,0,2,0,1,3,1,0,94,2,True
9139,47,BOS200504170,11BX,kazms001,5,0,1,0,1,3,1,1,95,-2,False
9140,53,BOS200504180,BCCFS,schic002,5,0,1,0,1,9,5,0,121,4,True
9141,31,BOS200504180,1BFBSB>FX,bushd001,3,0,3,2,0,5,1,1,62,-4,False
9142,49,BOS200504190,BFX,arrob001,7,0,1,1,1,1,1,0,100,0,False
9143,67,BOS200504190,X,hallr001,8,0,0,0,1,3,3,1,108,0,True
9144,38,BOS200504250,BCBX,welld001,4,1,2,1,0,2,5,0,73,-3,False
9145,65,BOS200504250,BCX,chenb001,7,0,1,1,0,3,7,1,101,4,True
9146,50,BOS200504260,CBX,clemm001,5,1,1,1,0,8,4,0,93,4,False
9147,42,BOS200504260,X,loper001,4,0,0,0,1,8,3,1,84,-5,False
9148,64,BOS200505060,BBX,clemm001,7,0,2,0,1,7,1,0,107,6,True
9149,33,BOS200505060,BBBCB,moyej001,3,0,4,1,0,6,0,1,67,-6,False
9150,51,BOS200505081,X,gonzj003,6,0,0,0,1,6,3,0,102,3,True
9151,62,BOS200505081,CFC,pinej001,7,0,0,0,1,6,3,1,107,-3,False
9152,37,BOS200505082,CBSX,millw001,5,0,1,0,1,1,2,0,91,-1,False
9153,51,BOS200505082,X,franr001,6,0,0,0,1,2,2,1,96,0,True
9154,55,BOS200505090,C.X,waket001,6,0,0,0,1,6,3,0,102,3,True
9155,41,BOS200505090,*BCBF>X,hared001,4,2,2,2,0,4,2,1,81,-2,False
9156,50,BOS200505100,FBBCFX,arrob001,7,0,2,1,1,1,2,0,100,-1,False
9157,39,BOS200505100,FX,saark001,5,0,0,0,1,1,1,1,83,0,False
9158,55,BOS200505110,SBFBC,clemm001,7,0,2,0,1,4,1,0,95,3,False
9159,52,BOS200505110,1X,zitob001,6,0,0,0,1,4,1,1,108,-3,False
9160,53,BOS200505200,SBFFBX,millw001,7,0,2,2,0,4,1,0,100,3,True
9161,51,BOS200505200,FCX,hudst001,6,0,0,1,1,4,1,1,105,-3,False
9162,48,BOS200505210,X,waket001,5,0,0,0,1,0,6,0,92,-6,False
9163,53,BOS200505210,FCFS,davik002,5,0,0,0,1,0,6,1,96,6,True
9164,45,BOS200505220,B*BFX,smolj001,5,1,2,1,0,1,2,1,108,1,False
9165,25,BOS200505300,CFBBB>X,arrob001,3,4,3,4,0,0,3,0,57,-3,False
9166,70,BOS200505300,BBBCC>X,loper001,8,0,3,0,1,1,8,1,118,7,True
9167,57,BOS200505310,FCBBC,millw001,7,0,2,0,1,4,1,0,110,3,True
9168,51,BOS200505310,1B+111CBB1X,cabrd001,6,0,3,1,0,4,1,1,95,-3,False
9169,49,BOS200506010,BBX,waket001,6,1,2,1,0,0,6,0,90,-6,False
9170,64,BOS200506010,BBX,ponss001,7,2,2,1,0,1,7,1,94,6,True
9171,49,BOS200506020,CCX,clemm001,6,0,0,0,1,3,3,0,99,0,False
9172,50,BOS200506020,SCS,pennh001,6,0,0,0,1,3,3,1,79,0,False
9173,53,BOS200506030,X,welld001,7,0,0,0,2,1,4,0,100,-3,False
9174,50,BOS200506030,BX,escok001,6,0,1,0,1,1,4,1,93,3,False
9175,53,BOS200506040,CBBFS,arrob001,6,0,2,0,1,5,2,0,100,3,False
9176,56,BOS200506040,BCBFBS,colob001,6,0,3,0,1,5,2,1,113,-3,True
9177,53,BOS200506050,BFBX,millw001,7,1,2,1,0,3,2,0,106,1,False
9178,50,BOS200506050,.X,washj001,6,0,0,0,2,3,2,1,91,-1,False
9179,69,BOS200506130,BBCX,clemm001,8,0,2,0,1,10,3,0,103,7,True
9180,54,BOS200506130,FX,milte001,6,2,0,1,0,5,2,1,100,-3,False
9181,53,BOS200506140,X,welld001,7,0,0,0,1,5,0,0,109,5,True
9182,36,BOS200506140,1X,hudsl001,5,0,0,0,2,3,0,1,80,-3,False
9183,59,BOS200506150,BX,arrob001,7,0,1,0,1,6,1,0,108,5,True
9184,44,BOS200506150,BFBBX,haraa001,5,2,3,1,0,3,0,1,106,-3,False
9185,50,BOS200506170,CBFX,millw001,6,0,1,0,1,5,4,0,108,1,False
9186,62,BOS200506170,BCX,foggj001,7,0,1,0,1,5,5,1,118,0,False
9187,60,BOS200506180,BBBCX,waket001,7,0,3,0,2,0,0,0,114,0,False
9188,55,BOS200506180,CX,willd002,6,0,0,0,1,0,0,1,111,0,False
9189,57,BOS200506190,FX,clemm001,7,0,0,0,1,8,0,0,109,8,True
9190,36,BOS200506190,FBFX,wellk001,4,0,1,1,0,6,0,1,71,-6,False
9191,56,BOS200506270,SX,arrob001,7,1,0,4,0,0,6,0,105,-6,False
9192,51,BOS200506270,BX,millk004,6,0,1,0,1,0,4,1,108,4,True
9193,52,BOS200506280,BBBCX,millw001,6,1,3,3,0,3,4,0,112,-1,False
9194,56,BOS200506280,BCX,lee-c003,6,1,1,3,0,3,5,1,98,2,False
9195,60,BOS200506290,BCCBBX,waket001,7,0,3,0,1,5,2,0,111,3,True
9196,54,BOS200506290,BCBBX,elars001,6,1,3,4,0,4,2,1,96,-2,False
9197,52,BOS200507010,BCBCX,clemm001,6,1,2,1,0,1,4,0,115,-3,False
9198,57,BOS200507010,BX,lillt001,6,0,1,0,2,1,9,1,98,8,True
9199,62,BOS200507020,CBBX,welld001,7,0,2,1,0,4,4,0,110,0,False
9200,54,BOS200507020,CB1BFFFFX,chacg001,6,0,2,1,0,2,4,1,84,2,False
9201,62,BOS200507030,CBBSBX,arrob001,8,0,3,0,1,1,3,0,118,-2,False
9202,65,BOS200507030,FBBX,hallr001,8,0,2,0,1,1,3,1,101,2,True
9203,53,BOS200507140,BCX,arrob001,6,0,1,2,0,5,4,0,101,1,False
