,INN_CT,RBI_CT,PA_BALL_CT,EVENT_OUTS_CT,BAT_DEST_ID,SCORE_DIFF,PIT_COUNT
21406,7,0,2,1,0,-1,106
21407,7,2,1,0,1,1,120
21408,7,0,2,1,0,1,120
21409,7,2,1,0,1,-1,100
21410,7,4,0,0,4,-8,100
21411,5,0,4,0,1,2,84
21412,6,0,4,0,1,0,89
21413,6,0,0,1,0,0,108
21414,4,0,2,1,0,2,77
21415,4,0,1,0,1,-2,104
21416,6,0,1,0,1,-6,110
21417,4,0,0,1,0,7,115
21418,7,0,2,1,0,2,105
21419,7,0,0,1,1,-2,105
21420,7,0,1,0,1,0,103
21421,6,0,0,1,0,0,93
21422,6,0,3,1,0,1,83
21423,5,0,2,2,0,-1,97
21424,7,1,0,0,2,-1,102
21425,8,0,4,0,1,0,111
21426,5,0,1,1,0,0,67
21427,6,0,2,1,0,-2,113
21428,6,0,2,1,0,1,105
21429,5,0,3,0,1,2,87
21430,6,0,1,1,0,-4,119
21431,6,0,0,1,0,4,92
21432,6,0,3,1,0,0,96
21433,5,0,1,1,0,0,96
21434,7,0,3,1,0,-2,109
21435,6,0,3,1,0,2,97
21436,7,1,1,0,2,3,121
21437,8,0,1,1,0,-4,112
21438,4,0,1,1,0,7,89
21439,6,0,3,1,0,-4,102
21440,6,0,1,1,0,-7,95
21441,4,0,1,1,0,6,91
21442,5,0,1,0,1,-3,72
21443,4,0,0,1,0,3,68
21444,7,0,1,1,0,3,116
21445,6,0,3,1,0,-2,128
21446,7,0,1,1,0,-2,113
21447,6,0,2,1,0,0,96
21448,5,0,1,1,0,-1,109
21449,6,0,4,0,1,1,92
21450,2,0,4,0,1,5,51
21451,7,0,1,1,0,-10,99
21452,6,0,2,1,0,-6,96
21453,4,0,1,0,1,0,86
21454,6,0,4,0,1,3,99
21455,7,0,0,1,0,-7,114
21456,6,0,1,1,0,-1,100
21457,6,0,1,1,0,1,97
21458,6,0,3,1,0,-1,110
21459,8,0,2,1,0,-1,102
21460,4,0,2,0,1,3,56
21461,6,0,4,0,1,-5,120
21462,6,0,3,1,0,-1,121
21463,8,0,4,0,1,1,109
21464,7,0,2,1,0,2,105
21465,5,0,1,1,0,-2,88
21466,5,0,3,1,0,4,109
21467,4,0,0,1,0,-2,76
21468,5,0,4,0,1,4,79
21469,7,0,0,0,1,-2,88
21470,5,1,0,0,1,-4,113
21471,2,0,4,0,1,2,45
21472,3,2,3,0,1,1,69
21473,4,1,3,0,1,-1,72
21474,8,0,2,0,2,0,111
21475,7,0,0,1,0,0,96
21476,8,0,1,1,0,-3,90
21477,3,0,3,2,0,2,77
21478,7,0,1,1,0,0,103
21479,5,0,1,1,0,0,99
21480,6,1,3,0,4,-1,94
21481,7,0,0,0,1,2,108
21482,7,1,4,0,1,0,109
21483,9,0,4,0,1,-1,110
21484,3,0,4,0,1,2,75
21485,7,0,1,1,0,-6,103
21486,7,0,2,1,0,1,104
21487,7,0,2,1,0,-1,102
21488,7,0,4,0,1,4,100
21489,6,0,0,2,0,-4,89
21490,6,0,0,1,0,-8,99
21491,2,1,1,0,1,4,47
21492,7,3,1,0,4,-8,95
21493,5,0,1,0,1,6,97
21494,4,0,3,1,0,5,98
21495,7,0,4,0,1,-4,95
21496,6,1,2,0,2,3,96
21497,7,0,4,0,1,-3,112
21498,6,0,0,1,0,-1,97
21499,5,0,1,1,0,1,98
21500,3,1,0,0,1,4,50
21501,7,1,3,0,3,-8,108
21502,4,0,2,0,1,5,76
21503,5,0,2,0,1,0,78
21504,3,2,1,0,2,4,54
21505,6,0,2,2,0,-5,101
21506,7,0,4,0,1,-6,105
21507,5,1,1,0,1,4,98
21508,6,0,2,1,0,-2,104
21509,7,0,1,1,0,3,108
21510,6,0,2,1,0,-4,94
21511,6,0,3,1,0,5,94
21512,6,0,2,1,0,5,100
21513,7,0,1,1,0,-4,98
21514,4,0,3,1,0,3,89
21515,4,0,0,1,0,6,80
21516,5,0,0,1,0,-5,104
21517,7,0,1,1,0,1,92
21518,7,0,0,1,0,-1,113
21519,7,0,0,1,0,2,115
21520,8,0,4,0,1,1,102
21521,6,0,3,1,0,-3,89
21522,6,1,3,0,1,3,84
21523,6,0,2,1,0,-3,87
21524,6,0,1,1,0,3,101
21525,7,0,1,1,0,-1,119
21526,6,0,1,1,1,1,83
21527,7,0,1,1,0,1,103
21528,7,0,4,0,1,-1,116
21529,7,0,2,0,1,-1,95
21530,5,0,2,1,0,0,105
21531,8,0,2,1,0,1,87
21532,7,0,0,1,0,-1,97
21533,3,0,1,0,1,4,65
21534,4,0,1,1,0,4,84
21535,6,0,3,1,0,-5,113
21536,5,0,2,1,0,4,74
21537,7,0,2,0,1,-4,96
21538,7,0,0,1,0,1,109
21539,7,0,1,1,0,0,103
21540,6,0,1,1,0,-1,83
21541,5,0,2,1,0,1,77
21542,6,0,0,2,0,-9,87
21543,4,1,2,0,1,2,61
21544,6,1,1,0,4,0,105
21545,5,0,2,1,0,0,95
21546,7,0,1,2,0,3,112
21547,8,1,2,0,2,-3,99
21548,6,0,2,1,0,-3,85
21549,2,0,4,0,1,3,51
21550,5,0,1,1,0,-1,77
21551,5,0,4,0,1,4,89
21552,6,0,2,1,0,2,85
21553,5,0,1,1,0,0,91
21554,6,0,3,0,1,1,95
21555,6,0,3,1,0,-1,76
21556,7,0,2,1,0,-6,96
21557,4,0,0,0,2,5,93
21558,5,0,2,1,0,0,88
21559,6,0,2,1,0,1,110
21560,4,0,1,0,2,6,77
21561,7,0,3,0,2,-5,91
21562,7,0,2,1,0,-1,99
21563,6,3,0,0,2,-1,96
21564,5,1,1,0,1,2,100
21565,6,0,1,1,0,-3,109
21566,7,0,1,1,1,0,93
21567,7,0,2,0,1,0,104
21568,4,0,2,1,0,4,90
21569,6,0,2,1,0,-5,105
21570,6,0,0,2,0,-7,95
21571,5,0,4,0,1,7,79
21572,8,0,0,1,0,1,104
21573,8,0,2,1,0,-1,102
21574,6,0,0,1,1,5,94
21575,7,0,0,1,0,-5,87
21576,7,0,1,0,1,1,84
21577,7,0,1,1,0,-3,101
21578,5,2,1,0,4,5,92
21579,6,1,0,0,2,-6,102
21580,8,0,3,1,0,-2,103
21581,7,1,0,0,1,1,103
21582,3,1,4,0,1,0,44
21583,5,1,0,0,4,4,94
21584,6,1,2,0,1,-4,85
21585,8,0,1,1,0,3,101
21586,6,0,1,1,0,-3,99
21587,5,0,2,1,0,0,94
21588,6,0,2,1,0,0,88
21589,7,0,3,1,0,-1,102
21590,7,0,1,1,0,1,104
21591,6,0,1,1,0,-3,110
21592,5,0,1,1,0,3,96
21593,7,0,1,1,0,-4,97
21594,7,0,4,0,1,5,126
21595,7,0,4,0,1,3,116
21596,7,3,0,0,5,-4,100
21597,6,2,2,0,4,1,83
21598,5,0,4,0,1,-2,92
21599,5,0,1,1,0,5,83
21600,7,0,2,1,0,-3,95
21601,6,0,1,0,1,3,80
21602,7,0,2,1,0,-5,103
21603,3,0,3,0,1,-4,61
21604,5,0,1,1,0,-1,98
21605,7,0,0,1,1,1,90
21606,7,0,4,0,1,-1,94
21607,6,0,1,1,0,-6,69
21608,3,0,4,0,1,4,47
21609,5,0,1,1,0,2,101
21610,6,0,1,0,1,0,90
21611,7,0,0,1,0,-4,102
21612,5,0,0,0,3,4,82
21613,7,0,4,0,1,-4,84
21614,2,0,0,0,1,5,43
21615,5,1,0,0,1,-4,61
21616,9,1,0,1,0,0,122
21617,6,0,0,1,0,0,96
21618,6,2,3,0,2,-1,96
21619,7,0,1,1,0,0,92
21620,6,0,3,0,2,2,75
21621,6,0,2,0,1,-2,89
21622,7,0,0,0,1,1,105
21623,8,0,0,1,0,-2,94
21624,7,0,2,1,0,2,110
21625,7,0,0,0,1,-2,100
21626,6,0,0,0,2,0,76
21627,5,0,2,1,0,0,87
21628,7,0,1,1,0,0,108
21629,6,0,2,1,0,0,100
21630,6,0,0,1,1,3,96
21631,6,0,1,1,0,2,93
21632,5,0,1,1,0,-2,90
21633,7,0,2,1,0,0,108
21634,7,3,1,0,4,0,107
21635,5,0,0,1,0,0,95
21636,5,0,0,1,0,0,66
21637,5,0,0,1,0,0,76
21638,6,0,0,0,1,0,100
21639,7,0,0,1,0,0,104
21640,6,0,0,1,0,0,107
21641,8,0,2,1,0,-4,108
21642,7,0,4,0,1,4,103
21643,7,0,0,1,0,-1,103
21644,7,0,3,2,0,1,96
21645,8,0,0,2,0,1,106
21646,6,0,1,1,0,0,102
21647,7,0,0,1,0,2,108
21648,7,0,0,1,0,-2,102
21649,6,0,1,1,0,-1,81
21650,6,0,1,1,0,1,117
21651,7,0,1,1,0,-6,118
21652,5,0,0,0,1,5,82
21653,4,0,1,0,1,8,80
21654,6,0,0,0,1,-3,117
21655,5,1,2,0,1,1,92
21656,8,0,2,0,1,-5,109
21657,5,1,1,0,2,4,89
21658,6,0,1,1,0,-4,112
21659,4,1,2,0,4,3,88
21660,7,0,0,0,1,-2,106
21661,4,0,2,1,0,2,85
21662,6,0,0,1,1,-4,80
21663,6,0,2,1,0,4,102
21664,6,0,0,1,0,2,117
21665,6,0,1,0,1,-2,84
21666,8,0,1,0,1,2,109
21667,7,0,3,1,0,-2,87
21668,2,1,0,0,2,1,51
21669,2,0,1,1,0,-5,47
21670,7,0,1,1,0,2,99
21671,6,0,1,1,1,-2,96
21672,5,0,2,2,0,1,96
21673,8,0,2,1,0,2,93
21674,8,0,4,0,1,-2,96
21675,5,0,1,1,0,5,98
21676,6,0,2,0,2,-9,83
21677,3,0,1,1,0,4,81
21678,5,0,1,1,0,-3,94
21679,7,0,1,1,0,-3,109
21680,7,0,1,0,2,3,90
21681,7,0,3,1,0,1,125
21682,5,0,2,1,0,-1,103
21683,6,0,1,1,0,3,112
21684,7,0,1,1,0,-3,111
21685,6,0,2,1,0,-7,89
21686,3,0,0,0,1,4,70
21687,7,0,1,1,0,1,99
21688,8,0,0,1,0,-1,95
21689,7,0,2,1,0,-12,102
21690,2,0,2,0,2,7,57
21691,6,0,1,1,0,1,105
21692,6,1,3,0,4,-1,88
21693,6,0,2,1,0,1,103
21694,6,0,1,1,0,-1,113
21695,6,0,0,1,0,1,96
21696,5,0,1,1,0,-1,115
21697,7,0,1,1,1,-5,99
21698,5,0,0,1,0,3,100
21699,6,0,1,1,0,-2,106
21700,6,1,0,0,4,3,103
21701,5,0,1,1,0,-2,72
21702,5,0,4,0,1,3,107
21703,8,0,3,1,0,-1,90
21704,6,0,3,1,0,1,90
21705,6,0,3,1,0,1,100
21706,6,0,3,1,0,-1,88
21707,6,0,0,1,0,-6,106
21708,3,1,2,0,1,5,75
21709,7,0,1,1,0,-3,95
21710,6,0,1,1,0,3,99
21711,8,0,1,0,1,-5,88
21712,2,2,0,0,4,5,42
21713,6,0,3,1,0,-1,103
21714,4,2,3,0,1,3,92
21715,7,0,0,1,0,2,106
21716,6,0,2,1,0,-2,98
21717,6,0,2,1,0,-2,91
21718,6,0,2,1,0,2,99
21719,8,0,0,1,0,-3,103
21720,4,3,2,1,0,0,86
21721,7,0,0,1,0,0,99
21722,6,0,0,1,0,0,106
21723,6,0,3,2,0,-3,90
21724,5,0,0,1,0,2,89
21725,7,0,0,1,0,-1,96
21726,7,0,1,1,0,1,93
21727,7,0,2,0,1,2,97
21728,7,0,2,1,0,-2,108
21729,6,1,2,0,1,-4,101
21730,6,0,4,0,1,2,103
21731,6,0,2,1,0,2,104
21732,7,0,1,0,2,-1,93
21733,5,0,0,1,1,2,100
21734,7,0,4,0,1,3,102
21735,5,0,2,1,0,2,103
21736,8,0,3,1,0,-1,82
21737,6,0,2,1,0,-5,97
21738,5,0,1,1,0,5,98
21739,7,0,1,1,0,1,92
21740,6,0,1,1,0,-1,96
21741,6,0,0,1,1,6,111
21742,7,0,1,1,0,-6,103
21743,5,1,0,0,1,1,102
21744,6,0,3,1,0,0,90
21745,8,0,0,0,1,-2,97
21746,7,1,2,0,1,0,103
21747,7,0,1,1,0,-4,90
21748,5,0,4,0,1,2,93
21749,4,0,1,1,0,7,79
21750,7,1,1,0,1,-5,93
21751,7,0,4,0,1,-4,104
21752,6,1,2,0,3,3,106
21753,6,0,4,0,1,-2,106
21754,6,0,2,1,0,-1,98
21755,7,0,3,1,0,-9,102
21756,4,0,4,0,1,4,78
21757,8,0,3,1,0,0,90
21758,6,0,3,1,0,-2,98
21759,6,0,3,1,0,2,106
21760,7,0,1,1,0,-1,111
21761,7,0,1,0,1,-2,98
21762,4,2,3,0,1,2,101
21763,7,0,0,1,0,-5,114
21764,5,0,1,1,0,4,106
21765,4,0,3,0,1,-1,85
21766,3,0,0,1,0,5,73
21767,8,0,2,0,2,2,111
21768,7,0,0,1,0,-2,110
21769,7,0,1,1,0,-1,109
21770,8,0,1,0,1,1,111
21771,6,0,3,1,0,-1,94
21772,6,1,4,0,1,1,104
21773,7,0,0,0,1,-2,85
21774,7,0,3,0,1,0,97
21775,8,0,2,1,0,-4,111
21776,6,0,1,1,0,4,106
21777,6,0,2,1,0,-4,91
21778,5,1,1,0,1,3,94
21779,6,0,1,2,0,0,96
21780,5,0,0,1,0,1,107
21781,7,0,1,1,0,0,111
21782,6,0,0,0,1,0,99
21783,7,0,0,1,0,2,108
21784,7,0,3,1,0,-1,116
21785,3,1,4,0,1,1,56
21786,6,0,1,1,0,3,107
21787,6,0,1,2,0,-2,96
21788,7,0,1,1,0,-3,102
21789,8,0,1,1,0,-6,110
21790,5,2,3,0,2,3,106
21791,6,1,0,0,1,-3,96
21792,8,1,1,0,4,2,104
21793,7,0,1,0,1,1,106
21794,6,0,1,1,0,-1,118
21795,6,0,2,0,1,5,80
21796,7,0,1,1,0,-4,105
21797,6,0,2,0,1,-1,80
21798,7,0,4,0,1,-1,106
21799,8,0,2,1,0,-7,108
21800,5,0,0,1,1,5,94
21801,7,0,1,0,1,-1,91
21802,6,0,2,1,0,1,109
21803,7,0,4,0,1,-5,105
21804,4,0,4,0,1,4,72
21805,7,0,1,1,0,-5,91
21806,5,0,4,0,1,4,100
21807,5,0,0,1,0,0,105
21808,6,0,1,1,0,0,110
21809,6,0,0,1,0,1,105
21810,5,0,1,1,0,-1,88
21811,6,0,3,1,0,1,99
21812,6,0,0,1,0,1,92
21813,7,0,1,1,0,1,93
21814,7,0,0,1,0,-1,96
21815,8,0,2,1,0,0,114
21816,8,0,0,0,1,0,96
21817,8,0,2,1,0,-2,106
21818,6,0,0,0,1,2,91
21819,5,1,1,1,0,5,84
21820,6,0,1,2,0,-12,85
21821,5,2,0,0,1,1,107
21822,7,0,0,1,0,-5,110
21823,7,0,4,0,1,-3,99
21824,6,0,3,0,2,2,94
21825,7,0,2,1,0,0,101
21826,8,0,1,1,0,0,102
21827,8,0,0,1,0,0,104
21828,7,0,0,1,0,0,103
21829,8,0,0,0,1,-5,101
21830,5,0,2,1,0,5,97
21831,7,0,1,0,1,5,94
21832,6,0,2,2,0,-1,95
21833,6,0,1,1,0,-5,78
21834,4,0,4,0,1,5,63
21835,7,0,2,1,0,2,104
21836,7,0,0,1,0,-2,94
21837,8,0,0,1,0,0,100
21838,8,0,3,0,1,0,103
21839,8,0,1,1,0,-5,115
21840,6,0,3,1,0,2,99
21841,7,0,4,0,1,1,104
21842,6,0,0,0,1,-1,115
21843,8,0,1,0,2,1,108
21844,8,0,2,1,0,-2,100
21845,6,0,1,1,0,5,98
21846,7,0,1,1,0,-5,104
21847,8,0,2,1,0,-8,87
21848,6,3,1,0,4,5,73
21849,7,1,0,0,1,-3,96
21850,6,0,2,1,0,3,110
21851,3,0,0,0,1,7,65
21852,6,0,0,1,0,-9,92
21853,6,2,1,0,1,-2,102
21854,5,0,0,1,1,2,93
21855,3,0,3,0,2,4,60
21856,8,0,1,1,0,-4,114
21857,7,0,1,1,0,1,104
21858,7,0,1,1,0,1,100
21859,6,1,2,0,1,2,108
21860,6,0,4,0,1,-3,110
21861,7,0,1,1,0,1,100
21862,7,0,1,1,0,-1,113
21863,3,0,1,1,0,4,90
21864,5,1,0,0,1,-1,95
21865,6,0,1,1,0,-1,99
21866,5,0,3,1,0,2,105
21867,7,0,2,1,0,-5,91
21868,4,0,0,0,2,6,56
21869,7,0,0,1,0,-2,109
21870,8,0,0,1,0,3,105
21871,7,0,2,1,0,-6,96
21872,4,0,1,0,1,6,81
21873,6,0,2,1,0,-1,99
21874,7,0,3,1,0,2,95
21875,7,0,2,1,0,0,100
21876,7,0,0,1,0,0,99
21877,7,0,0,1,1,-6,97
21878,1,0,0,1,0,4,19
21879,7,0,1,1,0,0,93
21880,6,0,2,1,0,1,111
21881,6,0,4,0,1,3,96
21882,7,0,2,1,0,-3,131
21883,7,0,2,1,0,-4,92
21884,7,0,4,0,1,5,110
21885,2,0,0,1,0,-1,22
21886,7,0,2,0,2,2,106
21887,6,0,3,1,0,-1,93
21888,6,2,2,0,1,2,92
21889,8,0,4,0,1,-4,112
21890,4,1,3,0,4,2,63
21891,8,0,1,0,1,-5,109
21892,6,0,4,1,0,5,98
21893,5,1,1,0,1,-5,72
21894,3,1,3,0,4,6,61
21895,8,0,3,2,0,-3,91
21896,7,0,2,1,0,3,123
21897,7,0,1,1,0,-11,79
21898,5,0,2,1,0,11,81
21899,5,0,3,1,0,2,91
21900,5,1,2,0,4,-1,86
21901,6,0,2,1,0,-2,102
21902,3,0,1,0,1,2,47
21903,6,0,2,1,0,-3,95
21904,6,0,2,0,1,3,89
21905,7,0,0,0,2,5,102
21906,8,0,4,0,1,-3,105
21907,3,0,1,0,2,2,52
21908,6,0,0,1,0,-5,85
21909,8,0,3,1,0,-5,111
21910,5,0,1,0,1,6,72
21911,7,3,0,0,4,2,131
21912,6,0,0,1,0,-2,103
21913,7,1,2,0,4,-4,97
21914,6,0,3,1,0,4,88
21915,7,0,0,1,0,0,114
21916,7,1,3,1,0,0,112
21917,5,0,2,1,0,4,95
21918,5,0,0,1,0,-1,109
21919,7,0,1,1,0,0,105
21920,7,0,2,0,1,3,100
21921,7,0,2,1,0,3,111
21922,7,0,3,1,0,-3,111
21923,8,0,0,1,0,-6,108
21924,4,0,2,1,0,4,87
21925,7,0,3,1,0,-7,112
21926,4,1,1,0,1,4,88
21927,5,0,0,0,1,1,94
21928,7,0,3,1,0,-5,108
21929,7,0,1,0,1,1,103
21930,6,0,1,1,0,-1,87
21931,7,0,1,1,0,2,113
21932,7,0,3,1,0,-2,110
21933,6,1,0,0,1,4,98
21934,6,0,2,1,0,-5,99
21935,4,0,0,0,1,2,83
21936,4,0,0,0,1,-2,80
21937,7,0,0,1,0,1,92
21938,6,0,3,1,0,1,102
21939,6,1,0,0,1,4,98
21940,6,0,3,2,0,-4,93
21941,5,0,0,1,0,4,97
21942,6,0,1,0,2,-2,97
21943,7,1,1,0,1,-1,107
21944,8,0,1,1,0,-4,118
21945,5,0,0,1,0,3,88
21946,7,1,2,0,1,1,98
21947,6,0,4,0,1,1,116
21948,6,0,1,1,0,3,103
21949,8,0,1,1,0,-4,108
21950,7,0,2,1,0,2,103
21951,6,0,1,1,0,-2,107
21952,8,0,0,0,1,-2,85
21953,7,1,0,0,1,2,103
21954,6,0,0,1,0,-6,101
21955,5,0,4,0,1,6,98
21956,6,0,0,1,0,4,110
21957,6,0,0,1,0,-4,92
21958,6,1,2,0,1,-3,101
21959,2,0,0,1,0,4,35
21960,8,0,2,1,0,-2,125
21961,6,0,1,1,0,3,98
21962,7,0,4,0,1,-2,100
21963,7,0,1,0,1,1,96
21964,6,0,1,1,0,-1,85
21965,6,0,2,1,0,1,98
21966,8,0,0,1,0,-5,96
21967,3,1,0,0,1,4,44
21968,8,0,1,1,0,-1,96
21969,6,0,2,1,0,1,89
21970,5,0,2,0,1,-1,95
21971,5,0,0,0,1,1,99
21972,8,0,0,1,0,-2,107
21973,6,0,1,0,1,2,107
21974,5,0,1,1,0,3,92
21975,7,0,3,1,0,-1,97
21976,6,0,2,1,0,5,101
21977,7,0,1,1,0,-6,88
21978,7,0,2,1,0,4,96
21979,7,1,0,0,1,-3,107
21980,6,0,1,1,0,2,108
21981,5,0,2,1,0,0,82
21982,7,0,1,1,0,1,102
21983,6,0,4,0,1,-2,84
21984,6,0,2,1,0,5,100
21985,6,0,1,1,0,-5,94
21986,7,0,1,0,1,-3,105
21987,7,0,0,1,0,4,113
21988,8,0,1,1,0,1,104
21989,8,0,0,1,0,2,106
21990,7,0,2,0,1,-2,105
21991,6,2,1,0,1,2,117
21992,7,0,0,0,1,0,112
21993,7,0,2,1,0,0,106
21994,7,0,3,1,0,-7,93
21995,5,0,0,1,0,7,85
21996,7,0,1,1,0,-1,99
21997,7,0,2,1,0,1,98
21998,7,0,3,1,0,-5,91
21999,4,0,4,0,1,4,64
22000,6,0,4,0,1,-5,113
22001,6,0,1,1,0,5,104
22002,6,0,3,1,0,-2,96
22003,4,0,0,0,2,4,86
22004,6,0,1,1,0,0,121
22005,8,0,2,1,0,0,108
22006,4,0,2,1,0,4,72
22007,5,0,0,1,0,-3,106
22008,8,1,2,0,1,-2,97
22009,7,0,0,1,1,2,94
22010,8,0,4,0,1,-4,101
22011,7,0,4,0,1,4,108
22012,6,0,2,1,0,2,109
22013,8,0,0,0,1,-2,94
22014,7,0,1,1,0,-3,107
22015,3,1,4,0,1,4,73
22016,6,0,1,1,0,-3,98
22017,5,0,2,0,2,1,87
22018,8,0,0,1,0,-1,111
22019,6,0,1,0,0,0,118
22020,7,0,1,1,0,0,104
22021,7,0,4,0,1,0,106
22022,6,3,3,0,4,0,100
22023,8,0,3,1,0,-3,109
22024,6,0,0,1,0,-1,67
22025,5,0,0,1,0,1,69
22026,6,1,0,0,1,-2,107
22027,5,0,1,1,0,3,98
22028,7,0,0,1,0,0,111
22029,7,0,1,1,0,0,90
22030,2,0,1,1,0,-1,23
22031,7,0,2,1,0,1,111
22032,7,0,0,0,1,1,112
22033,7,0,2,0,1,-1,119
22034,7,0,1,1,0,1,94
22035,6,0,0,1,0,-1,96
22036,6,0,1,1,0,2,101
22037,6,0,1,1,0,-2,116
22038,7,0,1,1,0,3,123
22039,7,0,4,0,1,-3,100
22040,4,0,0,0,1,6,94
22041,7,0,1,1,0,-4,102
22042,4,2,3,0,1,-2,88
22043,5,0,2,1,0,-3,101
22044,8,0,0,1,0,1,119
22045,7,0,0,1,0,0,99
22046,5,1,0,0,1,3,87
22047,6,0,1,1,0,-4,87
22048,6,0,1,1,0,-2,107
22049,5,0,4,0,1,0,75
22050,6,0,1,1,0,2,110
22051,8,0,2,1,0,-1,120
22052,7,1,3,0,4,-2,108
22053,6,0,2,1,0,2,112
22054,7,0,2,1,0,0,103
22055,7,0,0,1,0,2,100
22056,5,1,0,0,1,3,88
22057,8,0,1,1,0,-3,94
22058,6,0,1,1,0,-1,101
22059,6,0,1,0,1,1,104
22060,7,0,3,1,0,1,108
22061,8,0,0,1,0,-1,101
22062,6,0,0,1,0,4,112
22063,3,0,4,0,1,7,48
22064,5,0,2,0,2,-6,81
22065,7,1,0,0,1,1,92
22066,8,0,0,0,1,-3,103
22067,7,0,3,0,2,2,86
22068,6,0,2,1,0,-2,103
22069,7,0,2,0,1,1,116
22070,7,0,4,0,1,-1,101
22071,6,0,1,1,0,-4,104
22072,4,0,2,0,1,6,78
22073,6,1,1,0,1,-2,91
22074,5,1,3,0,2,2,100
22075,8,0,0,1,0,3,114
22076,9,0,4,0,1,-3,110
22077,2,0,3,0,1,0,20
22078,6,0,0,1,0,-2,105
22079,6,0,0,1,0,3,98
22080,5,0,4,0,1,0,78
22081,7,0,1,1,0,0,106
22082,7,0,1,1,0,0,102
22083,8,0,3,0,1,-7,111
22084,4,0,0,0,1,4,83
22085,8,0,0,1,0,-2,108
22086,7,0,0,1,0,2,94
22087,5,1,0,1,0,2,83
22088,5,1,1,0,1,-2,75
22089,5,0,1,1,0,4,94
22090,6,0,1,1,0,-3,87
22091,6,0,3,1,0,0,109
22092,7,0,2,1,0,0,97
22093,6,1,0,0,2,2,110
22094,6,0,2,1,0,-5,93
22095,6,0,0,1,0,1,70
22096,6,0,2,0,2,-1,97
22097,5,0,0,2,0,1,91
22098,6,0,2,1,0,-2,103
22099,5,0,1,1,0,6,93
22100,7,0,2,0,2,-11,107
22101,6,0,4,0,1,4,99
22102,7,0,1,1,0,-5,104
22103,6,0,1,1,0,-2,91
22104,6,0,0,1,0,3,90
22105,5,2,0,0,4,7,68
22106,8,0,2,1,0,-10,96
22107,8,0,0,0,1,-2,89
22108,5,0,1,1,0,5,90
22109,8,0,1,1,0,2,117
22110,8,0,0,0,1,-2,103
22111,6,0,1,1,0,-3,83
22112,4,0,1,1,0,3,74
22113,7,0,1,1,0,-2,91
22114,7,0,0,1,0,2,102
22115,7,0,2,0,1,-1,101
22116,6,0,0,1,0,1,110
22117,7,2,1,0,4,-3,91
22118,6,0,0,1,0,3,97
22119,6,0,1,1,0,-2,94
22120,5,0,1,1,0,2,60
22121,6,0,0,0,2,2,107
22122,8,0,3,0,1,-2,98
22123,6,0,3,1,0,0,110
22124,7,1,3,1,0,2,113
22125,7,0,1,1,0,1,97
22126,6,0,3,0,1,-1,99
22127,7,0,2,1,0,-7,103
22128,6,0,1,1,0,4,99
22129,6,0,3,2,0,3,116
22130,6,0,0,1,0,-3,107
22131,5,0,2,1,0,6,110
22132,6,0,1,1,1,-6,110
22133,6,1,2,0,1,3,90
22134,7,0,0,1,0,-6,97
22135,7,0,2,1,1,-1,112
22136,7,1,1,0,1,-3,108
22137,7,0,4,0,1,2,116
22138,6,0,0,1,0,-6,95
22139,5,0,4,0,1,6,105
22140,6,0,1,1,0,0,105
22141,6,0,0,1,0,0,80
22142,7,0,2,1,0,4,93
22143,7,0,0,0,1,-4,94
22144,8,0,3,1,0,-5,110
22145,6,2,3,0,3,2,112
22146,5,0,0,1,0,3,102
22147,7,0,2,1,0,-3,98
22148,7,0,0,1,0,-1,100
22149,1,0,1,1,0,0,8
22150,4,0,1,0,1,3,77
22151,5,0,1,1,0,-1,65
22152,6,0,4,0,1,-1,98
22153,5,0,2,0,1,4,97
22154,4,3,0,0,4,5,93
22155,7,0,1,1,0,-5,95
22156,6,0,2,1,0,5,89
22157,5,0,3,0,2,-1,86
22158,6,1,1,0,4,0,93
22159,6,0,3,1,0,-1,110
22160,6,1,1,0,1,1,107
22161,7,0,0,1,0,-1,111
22162,3,0,3,0,1,3,63
22163,6,0,2,0,2,-6,87
22164,5,0,1,0,1,3,100
22165,7,0,4,0,1,-2,99
22166,5,0,1,1,1,4,88
22167,6,0,2,0,1,-1,83
22168,5,2,0,0,4,-1,71
22169,4,0,0,1,1,2,99
22170,5,0,3,1,0,4,97
22171,8,1,2,0,4,-5,92
22172,6,0,1,1,0,2,95
22173,7,0,4,0,1,0,112
22174,7,0,2,1,0,0,104
22175,6,0,0,1,0,3,85
22176,6,1,3,0,1,-2,100
22177,8,0,1,1,0,-6,97
22178,5,1,1,0,1,4,84
22179,6,0,2,0,1,2,86
22180,8,0,0,0,2,-7,119
22181,6,1,0,0,4,4,92
22182,6,0,1,1,0,-3,85
22183,6,0,0,2,0,-1,88
22184,7,0,0,1,0,-6,105
22185,4,1,0,0,1,2,68
22186,8,0,1,1,0,0,106
22187,9,0,1,1,0,0,98
22188,6,0,3,0,1,-1,107
22189,6,0,3,1,0,-2,86
22190,8,0,0,1,0,0,100
22191,8,0,0,0,2,0,104
22192,8,0,2,1,0,-19,95
22193,5,0,1,0,1,9,114
22194,6,0,0,1,0,0,105
22195,6,0,1,1,0,0,95
22196,8,0,3,1,0,-1,107
22197,8,0,0,1,0,-3,113
22198,6,0,3,1,0,3,85
22199,8,0,1,1,0,-2,99
22200,6,0,0,1,0,2,103
22201,3,0,0,1,0,4,71
22202,5,1,1,0,2,-4,85
22203,6,0,0,1,0,-4,101
22204,3,0,1,1,0,5,53
